#{"t_start": 1612193483.2660122, "env_id": "TargetReachingUR5-v0"}
r,l,t
38511.53498,400,6973.054743
18608.448816,400,6973.728353
35883.243806,400,6974.404242
30906.191624,400,6975.078647
38762.671696,400,6975.753346
26494.798317,400,6977.910569
31642.944474,400,6978.585645
39150.865329,400,6979.261747
38908.097685,400,6979.935542
38109.034466,400,6980.611211
33539.431089,400,6982.761286
38674.483994,400,6983.434931
34276.373565,400,6984.11095
34775.551747,400,6984.785194
29553.749312,400,6985.458518
38683.343094,400,6987.602493
36313.797297,400,6988.283533
33907.872892,400,6988.961564
31073.706405,400,6989.639478
37372.193,400,6990.314734
30827.076543,400,6992.429795
28536.790545,400,6993.107651
30972.444518,400,6993.776424
34947.80503,400,6994.447343
14851.638153,400,6995.235993
39165.471295,400,6995.780278
39017.975466,400,6996.327135
39029.826736,400,6996.876631
38940.334971,400,6997.422008
38371.224577,400,6998.093174
32695.394858,400,7000.21439
38110.928909,400,7000.880266
32805.353738,400,7001.545715
36017.07807,400,7002.211825
37165.021484,400,7002.876565
35443.843731,400,7005.000628
37064.090037,400,7005.667243
28379.693444,400,7006.329707
39137.309852,400,7006.995049
36540.529018,400,7007.658727
38018.511103,400,7008.322202
37709.352383,400,7010.453844
33935.668837,400,7011.131824
37245.923724,400,7011.807734
33896.570977,400,7012.481926
38351.734756,400,7013.159729
36873.118869,400,7015.305258
34359.647328,400,7015.972544
36009.452901,400,7016.63782
39136.357997,400,7017.30291
32505.397511,400,7017.971734
38881.57601,400,7020.087854
37713.475355,400,7020.757061
37268.693148,400,7021.424127
37192.660741,400,7022.214016
39151.325883,400,7022.760933
39174.696998,400,7023.305252
39042.497299,400,7023.851837
39014.810637,400,7024.394857
38768.004868,400,7025.066416
30558.341809,400,7025.734425
38930.177968,400,7027.861613
38975.980568,400,7028.541387
37574.924179,400,7029.217923
39005.660304,400,7029.89252
38032.632737,400,7030.569857
37497.660684,400,7032.725051
28270.657327,400,7033.401591
36875.62112,400,7034.075341
31636.203122,400,7034.751436
33949.381933,400,7035.429991
36818.758953,400,7037.579006
38684.838656,400,7038.248147
36938.120274,400,7038.914343
27677.629535,400,7039.581056
35871.318175,400,7040.246589
38288.676918,400,7042.35695
38213.889254,400,7043.02939
37899.994279,400,7043.694004
38890.532887,400,7044.360028
29579.048525,400,7045.02316
28250.56318,400,7047.121145
38948.785892,400,7047.794679
38444.533866,400,7048.459283
39044.771192,400,7049.246205
12404.592776,400,7049.789738
38933.46344,400,7050.333546
12351.624478,400,7050.88002
12940.684239,400,7051.425726
38801.371973,400,7052.094374
33844.317218,400,7052.759903
36671.922246,400,7053.422658
38596.769175,400,7055.542599
30627.645235,400,7056.20794
33572.063794,400,7056.873169
37966.578141,400,7057.537094
34194.048591,400,7058.202797
38584.372671,400,7060.328828
38742.337205,400,7060.992482
38711.598306,400,7061.658151
39036.60133,400,7062.323478
37785.393352,400,7062.987404
36626.084645,400,7065.107125
36615.082563,400,7065.777997
32363.890275,400,7066.440856
34008.569723,400,7067.105301
37893.468758,400,7067.774816
37044.593797,400,7069.887743
36697.683866,400,7070.565574
38517.468243,400,7071.228337
37133.596419,400,7071.891643
37446.589866,400,7072.555907
38201.145664,400,7074.666344
38606.155673,400,7075.340623
37213.85869,400,7076.127755
-11630.018396,400,7076.667618
38794.762565,400,7077.210465
38953.069943,400,7077.752733
39068.851123,400,7078.29461
38417.467768,400,7078.96084
38025.279865,400,7079.624813
33355.872698,400,7080.288002
38274.940477,400,7082.402689
32750.728514,400,7083.067677
38517.640342,400,7083.731985
38898.040326,400,7084.39449
34092.195812,400,7085.057508
30764.83243,400,7087.171785
38359.703111,400,7087.8344
38819.831706,400,7088.498887
38121.39481,400,7089.16387
38308.845602,400,7089.830567
38647.265102,400,7091.939069
38471.226787,400,7092.609309
38454.151831,400,7093.272516
37924.676979,400,7093.935823
24761.622582,400,7094.601005
37484.869713,400,7096.700548
36242.568446,400,7097.379136
34653.492978,400,7098.044233
34742.737964,400,7098.709226
38885.082515,400,7099.371911
38018.801493,400,7100.03541
32727.432835,400,7102.143603
12044.775551,400,7102.932052
14574.746526,400,7103.47762
38823.703723,400,7104.019768
35123.613596,400,7104.565686
-11682.309478,400,7105.109448
38321.589539,400,7105.77812
38126.078596,400,7106.441566
37206.605376,400,7107.106827
31904.988931,400,7107.770784
39028.129162,400,7109.90674
38699.561992,400,7110.581585
35805.011378,400,7111.251058
36139.806056,400,7111.925173
39123.989644,400,7112.600028
33125.074513,400,7114.751675
31231.867644,400,7115.427008
37134.749511,400,7116.103726
36155.958831,400,7116.78249
38459.370377,400,7117.459604
39145.580862,400,7119.610889
37521.669101,400,7120.287956
38917.149224,400,7120.960796
38519.458647,400,7121.633859
39138.429463,400,7122.30673
35191.881666,400,7124.45046
38676.03974,400,7125.132656
38545.888362,400,7125.809254
36181.228144,400,7126.486499
37867.294609,400,7127.161875
39125.430099,400,7129.304402
34792.909397,400,7130.110612
39056.986843,400,7130.660333
-8100.191092,400,7131.210768
38056.406602,400,7131.759719
39056.786563,400,7132.310981
38324.697019,400,7132.988623
38324.649801,400,7133.663487
37019.267116,400,7134.337846
39150.537278,400,7135.012719
38166.353567,400,7137.156183
36617.625358,400,7137.823873
39132.239342,400,7138.487565
39123.231151,400,7139.165116
38414.027779,400,7139.83348
37554.951031,400,7141.960276
38163.301286,400,7142.627353
37598.884173,400,7143.292753
38538.70193,400,7143.9575
38867.705878,400,7144.624484
38038.039387,400,7145.288041
35752.629756,400,7147.409287
38675.968676,400,7148.076134
38320.853917,400,7148.741463
37334.41342,400,7149.406719
34904.409686,400,7150.072261
39029.410592,400,7152.201971
38077.235899,400,7152.868958
35085.322559,400,7153.535708
38921.755341,400,7154.20086
38444.853542,400,7154.863494
38553.321748,400,7155.644835
38902.783148,400,7156.188935
38778.655182,400,7156.732286
38235.828396,400,7157.276986
38960.646852,400,7157.821613
37481.649691,400,7159.967146
38010.248183,400,7160.638033
38286.175224,400,7161.308006
35575.716171,400,7161.981409
38569.891896,400,7162.654933
29800.896705,400,7164.806163
38223.625048,400,7165.481653
38899.734698,400,7166.154662
39024.972469,400,7166.826585
38253.55465,400,7167.495158
35057.351657,400,7169.637549
38796.954666,400,7170.318316
36842.245313,400,7170.994366
38767.55198,400,7171.667931
23304.266603,400,7172.341804
39155.016639,400,7174.47703
35734.696262,400,7175.161331
37594.279335,400,7175.836064
38669.685146,400,7176.508106
36180.23222,400,7177.181114
34575.125012,400,7179.315476
24519.414649,400,7180.000673
39103.366549,400,7180.680187
31495.892141,400,7181.355212
37481.899833,400,7182.028071
38674.117679,400,7182.813702
39178.418278,400,7183.363064
38951.829835,400,7183.91293
38124.178454,400,7184.460863
39031.09719,400,7185.011431
38537.309525,400,7187.17055
36453.021789,400,7187.848396
38792.335959,400,7188.523107
36225.865137,400,7189.195729
38002.128966,400,7189.868649
38521.686911,400,7190.540997
32677.819931,400,7192.711604
38775.794796,400,7193.39233
30816.341052,400,7194.072824
32404.207845,400,7194.751851
38328.302154,400,7195.433025
32063.150514,400,7197.607501
39031.275203,400,7198.28646
38792.224564,400,7198.966532
28547.6972,400,7199.645996
25511.54844,400,7200.327553
38069.399162,400,7202.504784
39041.133569,400,7203.185015
27947.238827,400,7203.862495
36135.066281,400,7204.546007
38733.632009,400,7205.226904
36709.682757,400,7207.409723
-8098.866471,400,7208.09815
29032.604615,400,7208.775941
37501.572102,400,7209.454903
37090.664957,400,7210.252756
11975.201418,400,7210.806397
39004.387056,400,7211.362176
38926.109971,400,7211.916265
-7322.749406,400,7212.470888
36491.503818,400,7213.155532
38450.327741,400,7215.340596
37162.32057,400,7216.021507
37362.422317,400,7216.70154
36625.868382,400,7217.379474
38841.532899,400,7218.056881
33019.166039,400,7220.231726
39036.19661,400,7220.910735
37643.846771,400,7221.588693
35684.773982,400,7222.269839
36502.003161,400,7222.946214
29912.55345,400,7225.121593
30465.249095,400,7225.80211
31456.662537,400,7226.484127
37628.288503,400,7227.162651
38662.541931,400,7227.841426
38158.6252,400,7229.998783
37442.068103,400,7230.667248
38932.48582,400,7231.330889
38130.163552,400,7231.994061
36095.472741,400,7232.660685
37452.446505,400,7234.780481
38837.574799,400,7235.452957
37288.672627,400,7236.115897
38259.929692,400,7236.779744
38788.57343,400,7237.564204
39044.374105,400,7238.110612
39048.824051,400,7238.656446
38915.985967,400,7239.202636
38808.476993,400,7239.744044
38812.925141,400,7240.412079
38107.436989,400,7241.074744
37241.607972,400,7243.205289
37472.284353,400,7243.870713
32749.229654,400,7244.533695
38914.368456,400,7245.195234
37289.27663,400,7245.859757
38809.203111,400,7248.006727
35631.965924,400,7248.685449
38292.428049,400,7249.367387
37987.482569,400,7250.047213
38668.377016,400,7250.727996
38968.384994,400,7252.908971
38135.893651,400,7253.583609
38782.023221,400,7254.255449
39046.289306,400,7254.927523
38586.841041,400,7255.60229
37315.478277,400,7257.744193
38765.998699,400,7258.422719
37565.41746,400,7259.095445
38792.338294,400,7259.765865
38375.837263,400,7260.438985
39039.5455,400,7262.573605
37312.733874,400,7263.258492
37877.529218,400,7263.932782
-11668.368913,400,7264.725163
-8397.760474,400,7265.274873
39066.151361,400,7265.824775
13936.811153,400,7266.372394
38638.30787,400,7266.919731
37499.033511,400,7267.596864
38050.273432,400,7268.267055
35119.206382,400,7270.415519
36341.184138,400,7271.08708
37581.560011,400,7271.759654
32442.758395,400,7272.43028
37857.799029,400,7273.102182
38075.159569,400,7275.248326
25479.101772,400,7275.92077
38969.501114,400,7276.594841
26960.459719,400,7277.270395
31306.52978,400,7277.945236
38090.285511,400,7280.09313
33140.929118,400,7280.774104
38199.803558,400,7281.447835
37611.429837,400,7282.121135
-6583.684651,400,7282.81534
39032.703652,400,7283.490182
38217.503089,400,7285.653025
38188.972719,400,7286.3259
37241.680539,400,7286.998194
37185.755133,400,7287.670327
36392.764092,400,7288.343304
38784.102748,400,7290.506269
37510.929266,400,7291.178522
13427.180277,400,7291.972019
12392.783013,400,7292.524391
12679.812326,400,7293.076191
12393.588189,400,7293.62715
13385.177792,400,7294.178394
35909.216157,400,7294.85755
38705.374747,400,7295.531675
37577.863427,400,7296.20404
39029.522514,400,7298.36242
36107.910153,400,7299.037
30975.486705,400,7299.709345
35739.259988,400,7300.382525
38422.512796,400,7301.055454
36861.196543,400,7303.2148
33520.820205,400,7303.889959
38567.58244,400,7304.561559
38673.77144,400,7305.235926
39052.852932,400,7305.909136
37775.558053,400,7308.067774
39024.792388,400,7308.741936
37731.854884,400,7309.414989
37420.543357,400,7310.089203
35931.880493,400,7310.7615
38787.987476,400,7312.915902
38907.447524,400,7313.590425
38558.585757,400,7314.262371
38571.26926,400,7314.931986
35213.242381,400,7315.607273
37885.969098,400,7317.752404
38124.78473,400,7318.439628
39041.143109,400,7319.23078
38814.045381,400,7319.78043
12244.184782,400,7320.331718
39065.530775,400,7320.882908
11848.580344,400,7321.433241
34160.154672,400,7322.109052
37660.745788,400,7322.782925
37313.734826,400,7323.457062
36687.500966,400,7325.621906
38479.072206,400,7326.301664
34627.66629,400,7326.983547
35896.7546,400,7327.66566
