#{"t_start": 1612011765.8390744, "env_id": "TargetReachingRRBot-v0"}
r,l,t
-1448.186183,200,242.664712
-1352.148773,200,244.344165
-1437.464485,200,244.599931
-1458.547033,200,244.85509
-1389.285014,200,245.122138
1242.532721,200,245.380579
-1484.579874,200,245.659705
-1442.717773,200,245.939276
-1368.430125,200,246.218096
-1436.379324,200,246.496995
-1437.557049,200,246.776618
-1383.519503,200,248.4624
-1387.030567,200,248.716969
-1442.581069,200,248.971578
-1390.549746,200,249.226221
-1402.040889,200,249.480883
-1043.632532,200,249.75692
-1389.401238,200,250.03835
3474.108066,200,250.324753
-1449.715376,200,250.604582
-1424.355088,200,250.884158
-1480.181204,200,252.578876
-1478.203385,200,252.833876
-1462.965393,200,253.08814
-1364.534412,200,253.345194
-1386.671286,200,253.599832
-1508.807571,200,253.86831
-1404.75685,200,254.147199
-250.649008,200,254.364794
249.418444,200,254.576103
413.931845,200,254.788143
1081.700369,200,254.998257
-207.360395,200,255.211532
-1418.998354,200,255.499364
-1475.887816,200,255.779084
-1391.386789,200,256.05866
-1506.605194,200,256.337556
-1388.496342,200,257.992836
-1423.443824,200,258.243694
-1427.506575,200,258.494445
2128.531474,200,258.745681
-1385.369126,200,259.00803
-1422.994519,200,259.283319
-1400.385291,200,259.557412
1365.769015,200,259.831842
-1372.769147,200,260.105858
-1447.983764,200,260.386007
-1403.135753,200,262.044142
-1378.924073,200,262.294775
-1456.840006,200,262.544071
-1410.139784,200,262.793564
-1444.231512,200,263.045228
-1332.453324,200,263.317899
-1434.555894,200,263.590474
-1437.630231,200,263.863213
-1363.894291,200,264.137171
-1458.207713,200,264.409682
-1293.397873,200,266.086942
-1492.555542,200,266.345388
-1360.418956,200,266.606422
-1346.47529,200,266.864491
-1400.132536,200,267.127588
-1405.124241,200,267.409782
-1424.862855,200,267.692237
-1413.897825,200,267.974981
-1394.702172,200,268.25794
-1453.157894,200,268.541538
-706.428806,200,270.217621
-1332.398477,200,270.47217
-1390.54227,200,270.730892
-1407.453938,200,270.982501
-1411.256624,200,271.234026
-1469.124691,200,271.497274
-1374.20938,200,271.770679
-1405.605329,200,272.045166
-1458.582893,200,272.319359
-229.01672,200,272.592976
-1451.943369,200,272.866489
-1371.163511,200,274.511086
-475.253258,200,274.764377
-1438.210881,200,275.014601
-1360.626594,200,275.265066
-1467.475745,200,275.525108
-354.514514,200,275.747239
6818.539659,200,275.957011
-233.857481,200,276.163686
-220.465412,200,276.370746
-368.148849,200,276.578549
-1479.795012,200,276.854401
-1427.090866,200,277.128614
-1432.822621,200,277.403037
-1453.688063,200,277.676468
-1436.174775,200,277.951261
-1289.402953,200,279.603732
-1415.794251,200,279.852525
6789.838825,200,280.101227
-1425.100159,200,280.351273
977.008678,200,280.60438
-1392.540222,200,280.883926
-1440.251759,200,281.161233
-1471.279186,200,281.434926
-341.929861,200,281.707396
-1354.827885,200,281.981365
-1529.352556,200,283.694692
-1450.434401,200,283.952259
-1413.298475,200,284.211246
-1459.074985,200,284.46935
-1521.664908,200,284.727762
-1347.791504,200,285.006893
-1461.552415,200,285.28997
-1409.769631,200,285.571872
3961.439223,200,285.856192
-1458.833831,200,286.148213
-1466.751075,200,287.879967
-686.894089,200,288.137842
-1385.396824,200,288.396157
-1400.239883,200,288.655969
-1348.200257,200,288.916325
-1412.797336,200,289.189597
-1436.09446,200,289.473044
-1461.512894,200,289.755862
-1381.989209,200,290.03859
-1412.638817,200,290.320756
-1397.533361,200,290.603333
-1440.454764,200,292.294454
-1415.747083,200,292.549383
-1340.60271,200,292.805069
-1407.389358,200,293.061055
-1433.787247,200,293.330717
-1369.887574,200,293.611172
-1337.491531,200,293.890087
-1381.646567,200,294.170964
-1483.522883,200,294.45013
-1407.608969,200,294.729378
-1376.103874,200,296.415351
-1459.708235,200,296.666302
-1448.234041,200,296.91733
-1537.835373,200,297.166584
-733.156698,200,297.366117
-320.134232,200,297.571669
-368.874883,200,297.77793
-362.752423,200,297.984141
-378.695026,200,298.192638
-1404.969636,200,298.467654
1418.335603,200,298.740453
-1340.278711,200,299.012987
-1426.946452,200,299.286471
-1317.130049,200,299.559313
2595.974623,200,299.832341
-1385.004783,200,301.50255
-1355.816244,200,301.753804
-739.909292,200,302.006968
-1416.515883,200,302.256758
