#{"t_start": 1612267650.040322, "env_id": "TargetReachingUR5-v0"}
r,l,t
-2069.595841,400,467.684802
-2018.341703,400,468.446249
-1944.639754,400,469.206018
-1781.417478,400,469.963127
-2012.750302,400,470.721285
-10411.578381,400,472.89785
-2490.928674,400,473.67882
-2553.007249,400,474.459656
-2741.847588,400,475.239985
-6909.40267,400,476.015218
-2945.14409,400,478.212844
-794.889836,400,479.091324
-6914.001392,400,479.736273
-1112.198137,400,480.380948
-2912.91061,400,481.026413
-729.271556,400,481.661961
-2190.05032,400,482.426981
-3567.120959,400,483.188922
-8230.851811,400,483.953934
-2096.817727,400,484.713166
-6081.937077,400,486.860573
-1836.565362,400,487.619276
-4478.645957,400,488.382607
-3214.01949,400,489.140256
-2546.007969,400,489.902599
-2487.365573,400,492.05167
-2820.510613,400,492.809299
-2262.806961,400,493.569516
-2711.008998,400,494.327338
-1974.542539,400,495.086042
-2856.038482,400,497.231977
-1740.851275,400,497.99097
-2052.399617,400,498.751305
-1841.320745,400,499.514499
-2199.344732,400,500.277376
-12584.716609,400,502.475078
-6374.210282,400,503.257601
-2643.70346,400,504.036125
-4171.700959,400,504.816081
-584.612543,400,505.603034
-1900.421057,400,507.812504
-1888.071948,400,508.700365
-965.326517,400,509.352347
-6353.283911,400,510.006871
-4008.26869,400,510.664543
-2150.420733,400,511.316365
-1803.056059,400,512.103836
-5232.456231,400,512.886281
-3105.167356,400,513.66401
-2441.978498,400,514.445561
-2143.346711,400,515.226469
-4911.042324,400,517.433676
-2252.307266,400,518.210968
-2265.476385,400,518.989321
-1759.883688,400,519.76972
-6543.678368,400,520.553828
-2295.813914,400,522.734215
-8090.370043,400,523.493221
-1717.333921,400,524.251329
-1649.524175,400,525.011127
-2140.140959,400,525.770561
1930.837709,400,527.914693
-6083.199172,400,528.671
-1783.040167,400,529.430556
2910.588294,400,530.196386
-2758.440223,400,530.963414
-8502.728991,400,533.122551
-1890.329709,400,533.880274
-2065.413185,400,534.635745
-7274.531415,400,535.396408
-3382.262715,400,536.164278
-1080.060068,400,537.040254
-9051.255395,400,537.680647
-2954.970429,400,538.32463
-5100.712136,400,538.963868
-1285.193683,400,539.616802
-2721.684179,400,541.793119
-1625.190617,400,542.552748
-5834.468616,400,543.315282
-2032.90976,400,544.07783
-1903.567099,400,544.83889
-2394.273569,400,546.988006
-1173.252102,400,547.748573
-1910.433523,400,548.512172
56.598905,400,549.280327
-3806.261439,400,550.042779
-9314.50064,400,552.210894
-2070.864788,400,552.973994
-1942.623391,400,553.733289
-6924.702634,400,554.496197
-3217.20338,400,555.260267
2503.864165,400,557.437297
-2135.061425,400,558.209611
2717.430831,400,558.985549
-2473.710527,400,559.756843
3000.229827,400,560.530389
-3731.721011,400,561.300447
-4636.946624,400,563.504333
-2620.975317,400,564.274122
-2206.929939,400,565.053376
-2252.826463,400,565.8282
-8415.849291,400,566.713085
-7726.62342,400,567.36294
