#{"t_start": 1611585935.8372803, "env_id": "TargetReachingUR5-v0"}
r,l,t
-3964.547278,200,351.236461
-4171.525849,200,351.71374
-3780.331173,200,352.204355
-3842.537789,200,352.681687
-4014.094317,200,353.153966
-4323.781119,200,355.121734
-3939.861305,200,355.595697
-4069.546951,200,356.059229
-3975.200609,200,356.53596
-3857.516048,200,357.009361
-4433.78862,200,357.476107
-4139.892378,200,357.923647
-3988.139229,200,358.374077
-4139.188237,200,358.827851
-4303.93031,200,359.283137
-4015.554999,200,361.147416
-3848.914791,200,361.605433
-4072.60195,200,362.081295
-3926.134568,200,362.535217
-4193.77371,200,362.990957
-3872.694048,200,363.452351
-3977.231457,200,363.904543
-4236.988808,200,364.361789
-4026.734816,200,364.819828
-4048.982797,200,365.275409
-3500.696445,200,365.730507
-4476.970486,200,367.647575
-4052.387352,200,368.108399
-4348.222664,200,368.578749
-3979.692798,200,369.039773
-3741.988666,200,369.513289
-3955.177442,200,369.971301
-4165.358719,200,370.434282
-2583.164127,200,370.896444
-4255.606186,200,371.356299
-4087.37812,200,371.818384
-4165.330335,200,373.747252
-3730.824512,200,374.205438
-4276.444159,200,374.662825
-4079.971864,200,375.11979
-4155.695753,200,375.581342
-3895.389056,200,376.038419
-4332.713061,200,376.502109
-4236.986921,200,376.970165
-4113.050654,200,377.428399
-4186.967848,200,377.889848
-3269.22086,200,379.791046
-4111.62868,200,380.250646
-3717.978662,200,380.706011
-4192.129535,200,381.166626
-4063.828972,200,381.622092
-4160.753457,200,382.081285
-2578.200388,200,382.545911
-4027.915599,200,383.008549
-2285.943585,200,383.465123
-4195.194245,200,383.926895
-3947.917465,200,385.844105
-3990.680059,200,386.296624
-3868.166035,200,386.749746
-4018.100619,200,387.220558
-4235.785394,200,387.674939
-4165.692762,200,388.126139
-3924.246294,200,388.581293
-4057.156033,200,389.045782
-4058.007228,200,389.49904
-4042.385108,200,389.947939
-4201.807021,200,390.407899
-3877.249378,200,392.287546
-4064.313314,200,392.740297
-4101.819702,200,393.19609
-4094.173296,200,393.649221
-3812.12201,200,394.105194
-4231.064735,200,394.561313
-3869.375734,200,395.012626
-3911.064819,200,395.465639
-4005.652334,200,395.91794
-4171.740667,200,396.371986
-4113.458378,200,398.238762
-3196.476527,200,398.690335
-3848.89412,200,399.142918
-4149.050458,200,399.597762
-3962.01709,200,400.04797
-3644.258358,200,400.507513
-3896.16938,200,400.962054
-3706.849718,200,401.412708
-4169.820035,200,401.87279
-4209.242025,200,402.329311
-3574.830681,200,404.212163
-4034.688402,200,404.664348
-3982.300335,200,405.120818
-4041.069071,200,405.573507
-4010.52717,200,406.032525
-3893.843718,200,406.480192
-4154.743847,200,406.938155
-4295.250548,200,407.390045
-4253.432317,200,407.845839
-4174.182583,200,408.295911
-3882.77996,200,410.19473
-3755.294211,200,410.646719
-3646.788232,200,411.096608
-3779.382082,200,411.547181
-4289.250448,200,412.0051
-3976.579761,200,412.454124
-4047.824432,200,412.90553
-3825.132858,200,413.356603
-3536.202786,200,413.805591
-3798.299383,200,414.256031
-4318.359901,200,414.709672
-3888.566314,200,416.597368
-2853.1954,200,417.05413
-4449.29261,200,417.521087
-4273.034268,200,417.980722
-3893.199015,200,418.442395
-3634.854369,200,418.906109
-4155.364838,200,419.36716
-4435.65047,200,419.827024
-4328.497712,200,420.2908
-4464.117748,200,420.754236
-4127.780599,200,422.680011
-4224.914266,200,423.143441
-4119.311112,200,423.614256
-3848.897305,200,424.070528
-3914.678061,200,424.541056
-4083.454092,200,425.002339
-3880.023616,200,425.459611
-4213.004615,200,425.915263
-4050.053958,200,426.373138
-4321.811283,200,426.835942
-4069.386603,200,428.729726
-3821.554422,200,429.18889
-4104.003143,200,429.646052
-3949.775291,200,430.104636
-4249.801914,200,430.574145
-4181.922144,200,431.035717
-3797.652076,200,431.50052
-3984.046756,200,431.957378
-4044.296385,200,432.416727
-4231.028866,200,432.878111
-4311.462844,200,434.782753
-4293.574191,200,435.242381
-3909.453934,200,435.697909
-3745.807353,200,436.152652
-4092.498765,200,436.610876
-3932.965688,200,437.068511
-4173.932533,200,437.525911
-4148.998011,200,437.985354
-4142.29558,200,438.440649
-4137.919983,200,438.897106
-4062.850087,200,439.358954
-3699.828829,200,441.224221
-3935.250954,200,441.674274
-3879.130692,200,442.124602
-3705.035102,200,442.572369
-4031.329843,200,443.028127
-4434.799518,200,443.480956
-3988.41034,200,443.934147
-4427.718782,200,444.398189
-4166.39606,200,444.850099
-4292.374773,200,445.301513
-4463.097056,200,447.184758
-4073.119366,200,447.639494
-3972.887361,200,448.094238
-4239.419508,200,448.548012
-4085.908754,200,449.006318
-3882.456301,200,449.46067
-4034.489579,200,449.91557
-4386.943018,200,450.382752
-4170.295769,200,450.839355
-4031.384975,200,451.294895
-3704.500261,200,453.19648
-4432.907755,200,453.659031
-4201.573925,200,454.118131
-4092.340397,200,454.577511
-4250.456837,200,455.033239
-4345.58848,200,455.491075
-4241.639477,200,455.953625
-4257.376571,200,456.412411
-3192.735186,200,456.873313
-4414.690846,200,457.327497
-4330.330171,200,459.22904
-4166.046618,200,459.680327
-4172.823965,200,460.138835
